timestamp,open,high,low,close,volume
2013-08-27,75.07,74.48,74.48,74.48,100
2013-09-10,74.48,73.88,73.48,73.48,402
2013-09-16,73.48,72.89,72.29,72.29,1526
2013-09-22,72.29,72.29,72.29,72.29,1000
2013-09-23,72.29,71.7,71.7,71.7,707
2013-12-03,71.7,72.29,72.29,72.29,12
2013-12-04,72.29,72.89,72.89,72.89,12
2013-12-05,72.89,73.48,73.48,73.48,10
2013-12-08,73.48,74.08,73.48,73.48,600
2013-12-09,73.48,74.08,72.89,74.08,1653
2013-12-10,74.08,74.68,74.68,74.68,10
2013-12-11,74.68,76.66,75.27,76.66,1030
2013-12-12,76.66,76.66,76.66,76.66,289
2014-01-21,76.66,70.7,70.7,70.7,95
2014-02-05,75.95,75.26,75.26,75.26,316
2014-03-09,75.26,75.26,75.26,75.26,5270
2014-03-11,75.26,74.58,74.58,74.58,194
2014-03-13,74.58,74.58,74.58,74.58,330
2014-03-26,74.58,73.89,73.89,73.89,200
2014-04-01,73.89,74.58,74.58,74.58,480
2014-04-15,74.58,73.89,73.89,73.89,72
2014-04-17,73.89,74.58,74.58,74.58,87
2014-04-20,74.58,74.58,74.58,74.58,255
2014-04-21,74.58,75.26,75.26,75.26,419
2014-04-22,75.26,75.95,74.58,75.95,497
2014-04-28,75.95,77.32,76.63,76.63,1337
2014-05-04,76.63,77.32,77.32,77.32,50
2014-05-05,77.32,76.86,76.86,76.86,817
2014-05-07,76.86,76.86,76.86,76.86,5534
2014-05-08,76.86,77.55,76.86,77.32,1443
2014-05-12,77.32,76.86,76.86,76.86,319
2014-05-13,76.86,77.32,77.09,77.09,1891
2014-05-15,77.09,77.09,77.09,77.09,143
2014-05-18,77.09,77.09,77.09,77.09,191
2014-05-19,77.09,80.51,77.77,80.51,250
2014-05-20,80.51,80.51,80.51,80.51,1248
2014-05-21,80.51,84.85,81.2,81.43,36519
2014-05-22,81.43,84.17,81.43,84.17,454
2014-05-25,84.17,83.71,83.71,83.71,510
2014-05-26,83.71,86.22,84.63,86.22,354
2014-05-28,86.22,85.31,84.4,84.4,542
2014-06-01,84.4,85.31,83.48,85.31,1060
2014-06-02,85.31,85.31,84.63,84.63,392
2014-06-03,84.63,85.54,85.54,85.54,50
2014-06-04,85.54,86.45,86.45,86.45,50
2014-06-05,86.45,85.54,84.63,84.63,444
